title,link,tag,fixLink
ShellShock Live по сети,https://online-fix.me/games/strategy/16368-shellshock-live-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/ShellShock%20Live/Fix%20Repair/SSL_Fix_Repair_Steam_V2_Generic.rar
Sid Meier's Civilization Beyond Earth по сети,https://online-fix.me/games/strategy/16435-sid-meiers-civilization-beyond-earth-po-seti.html,strategy,None
Sid Meier's Civilization IV по сети,https://online-fix.me/games/strategy/16536-sid-meiers-civilization-iv-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Sid%20Meier%27s%20Civilization%20IV/Fix%20Repair/SMCIV_Fix_Repair_Steam.rar
Sid Meier's Civilization V по сети,https://online-fix.me/games/strategy/16298-sid-meiers-civilization-v-po-seti.html,strategy,None
Sid Meiers Civilization VI по сети,https://online-fix.me/games/strategy/16273-sid-meiers-civilization-vi-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Sid%20Meiers%20Civilization%20VI/Fix%20Repair/SMCVI_Fix_Repair_Steam_V3_Generic.rar
Silica по сети,https://online-fix.me/games/strategy/17260-silica-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Silica/Fix%20Repair/Silica_Fix_Repair_Steam_Generic.rar
Sins of a Solar Empire Rebellion по сети,https://online-fix.me/games/strategy/17251-sins-of-a-solar-empire-rebellion-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Sins%20of%20a%20Solar%20Empire%20Rebellion/Fix%20Repair/SoaSER_Fix_Repair_GDK.rar
Skulls of the Shogun по сети,https://online-fix.me/games/strategy/16716-skulls-of-the-shogun-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Skulls%20of%20the%20Shogun/Fix%20Repair/SotS_Fix_Repair_Steam_Generic.rar
Slay the Spire 2 по сети,https://online-fix.me/games/strategy/18025-slay-the-spire-2-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Slay%20the%20Spire%202/Fix%20Repair/SlayTheSpire2_Fix_Repair_Steam_V2_Generic.rar
Solium Infernum по сети,https://online-fix.me/games/strategy/17454-solium-infernum-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Solium%20Infernum/Fix%20Repair/SoliumInfernum_Fix_Repair_Steam.rar
Songs of Conquest по сети,https://online-fix.me/games/strategy/17000-songs-of-conquest-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Songs%20of%20Conquest/Fix%20Repair/SoC_Fix_Repair_Steam_Generic.rar
Songs of Silence по сети,https://online-fix.me/games/strategy/17708-songs-of-silence-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Songs%20of%20Silence/Fix%20Repair/SongsOfSilence_Fix_Repair_Steam_Generic.rar
Spacebase Startopia по сети,https://online-fix.me/games/strategy/16625-spacebase-startopia-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Spacebase%20Startopia/Fix%20Repair/SS_Fix_Repair_Steam_Generic.rar
Spaceland по сети,https://online-fix.me/games/strategy/16361-spaceland-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Spaceland/Fix%20Repair/Spaceland_Fix_Repair_Steam_Generic.rar
Star Trek Infinite по сети,https://online-fix.me/games/strategy/17360-star-trek-infinite-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Star%20Trek%20Infinite/Fix%20Repair/STI_Fix_Repair_Steam_Generic.rar
Stellaris Nexus по сети,https://online-fix.me/games/strategy/17421-stellaris-nexus-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Stellaris%20Nexus/Fix%20Repair/StellarisNexus_Fix_Repair_Steam_Generic.rar
Stellaris по сети,https://online-fix.me/games/strategy/16300-stellaris-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Stellaris/Fix%20Repair/Stellaris_Fix_Repair_Steam_V5_Generic.rar
Stronghold 2 по сети,https://online-fix.me/games/strategy/17223-stronghold-2-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Stronghold%202/Fix%20Repair/S2_Fix_Repair_Steam_Generic.rar
Stronghold Crusader 2 по сети,https://online-fix.me/games/strategy/16346-stronghold-crusader-2-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Stronghold%20Crusader%202/Fix%20Repair/SC2_Fix_Repair_Steam_Generic.rar
Stronghold Crusader Definitive Edition по сети,https://online-fix.me/games/strategy/17821-stronghold-crusader-definitive-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Stronghold%20Crusader%20Definitive%20Edition/Fix%20Repair/StrongholdCrusaderDefinitiveEdition_Fix_Repair_Steam_Generic.rar
Stronghold Definitive Edition по сети,https://online-fix.me/games/strategy/17375-stronghold-definitive-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Stronghold%20Definitive%20Edition/Fix%20Repair/SDE_Fix_Repair_Steam_Generic.rar
Stronghold Legends по сети,https://online-fix.me/games/strategy/16835-stronghold-legends-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Stronghold%20Legends/Fix%20Repair/Stronghold_Legends_Fix_Repair_Steam_Generic.rar
Sudden Strike 4 по сети,https://online-fix.me/games/strategy/17079-sudden-strike-4-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Sudden%20Strike%204/Fix%20Repair/SS4_Fix_Repair_Steam.rar
Superfuse по сети,https://online-fix.me/games/strategy/17212-superfuse-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Superfuse/Fix%20Repair/Superfuse_Fix_Repair_Steam_Generic.rar
SuperPower 2 Steam Edition по сети,https://online-fix.me/games/strategy/16868-superpower-2-steam-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/SuperPower%202%20Steam%20Edition/Fix%20Repair/SP2SE_Fix_Repair_Steam_Generic.rar
Supreme Commander 2 по сети,https://online-fix.me/games/strategy/16461-supreme-commander-2-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Supreme%20Commander%202/Fix%20Repair/SC2_Fix_Repair_Steam_Generic.rar
Survival Vacancy по сети,https://online-fix.me/games/strategy/16783-survival-vacancy-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Survival%20Vacancy/Fix%20Repair/SV_Fix_Repair_Steam_Generic.rar
SWINE HD Remaster по сети,https://online-fix.me/games/strategy/16736-swine-hd-remaster-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/SWINE%20HD%20Remaster/Fix%20Repair/SHDR_Fix_Repair_Steam_Generic.rar
Swords and Sandals Immortals по сети,https://online-fix.me/games/strategy/17263-swords-and-sandals-immortals-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Swords%20and%20Sandals%20Immortals/Fix%20Repair/SaSI_Fix_Repair_Steam_Generic.rar
Talisman Digital Edition по сети,https://online-fix.me/games/strategy/16675-talisman-digital-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Talisman%20Digital%20Edition/Fix%20Repair/TalismanDE_Fix_Repair_Steam_Generic.rar
TDS - Tower Defense Strategy по сети,https://online-fix.me/games/strategy/17607-tds-tower-defense-strategy-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/TDS%20-%20Tower%20Defense%20Strategy/Fix%20Repair/TDSTDS_Fix_Repair_Steam_Generic.rar
Teamfight Manager по сети,https://online-fix.me/games/strategy/16813-teamfight-manager-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Teamfight%20Manager/Fix%20Repair/TM_Fix_Repair_Steam_Generic.rar
Terminal Conflict по сети,https://online-fix.me/games/strategy/16825-terminal-conflict-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Terminal%20Conflict/Fix%20Repair/Termincal_Conflict_Fix_Repair_Steam_Generic.rar
Terminator Dark Fate Defiance по сети,https://online-fix.me/games/strategy/17455-terminator-dark-fate-defiance-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Terminator%20Dark%20Fate%20Defiance/Fix%20Repair/TDFD_Fix_Repair_Steam_Generic.rar
TerraScape по сети,https://online-fix.me/games/strategy/17564-terrascape-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/TerraScape/Fix%20Repair/TerraScape_Fix_Repair_Steam_Generic.rar
The Colonists по сети,https://online-fix.me/games/strategy/17905-the-colonists-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/The%20Colonists/Fix%20Repair/TheColonists_Fix_Repair_Steam_Generic.rar
The Scouring по сети,https://online-fix.me/games/strategy/17853-the-scouring-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/The%20Scouring/Fix%20Repair/TheScouring_Fix_Repair_Steam_Generic.rar
The You Quiz по сети,https://online-fix.me/games/strategy/17977-the-you-quiz-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/The%20You%20Quiz/Fix%20Repair/TheYouQuiz_Fix_Repair_Steam_Generic.rar
Through the Ages по сети,https://online-fix.me/games/strategy/16870-through-the-ages-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Through%20the%20Ages/Fix%20Repair/TTA_Fix_Repair_Steam_Generic.rar
Timeflow Time & Money Sim по сети,https://online-fix.me/games/strategy/16726-timeflow-time-money-sim-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Timeflow/Fix%20Repair/Timeflow_Fix_Repair_Steam_Generic.rar
Timemelters по сети,https://online-fix.me/games/strategy/17166-timemelters-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Timemelters/Fix%20Repair/Timemelters_Fix_Repair_Steam_Generic.rar
Tooth and Tail по сети,https://online-fix.me/games/strategy/17066-tooth-and-tail-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Tooth%20and%20Tail/Fix%20Repair/TaT_Fix_Repair_Steam.rar
Topple Tactics по сети,https://online-fix.me/games/strategy/17434-topple-tactics-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Topple%20Tactics/Fix%20Repair/ToppleTactics_Fix_Repair_Steam_Generic.rar
Total War Attila по сети,https://online-fix.me/games/strategy/16479-total-war-attila-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20Attila/Fix%20Repair/TWA_Fix_Repair_Steam.rar
Total War EMPIRE Definitive Edition по сети,https://online-fix.me/games/strategy/16576-total-war-empire-definitive-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20EMPIRE%20Definitive%20Edition/Fix%20Repair/TWEDE_Fix_Repair_Steam.rar
Total War NAPOLEON Definitive Edition по сети,https://online-fix.me/games/strategy/16579-total-war-napoleon-definitive-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20NAPOLEON%20Definitive%20Edition/Fix%20Repair/TWNDE_Fix_Repair_Steam.rar
Total War Rome II Emperor Edition по сети,https://online-fix.me/games/strategy/16383-total-war-rome-ii-emperor-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20Rome%20II%20Emperor%20Edition/Fix%20Repair/TWRIIEE_Fix_Repair_Steam_Generic.rar
Total War SHOGUN 2 по сети,https://online-fix.me/games/strategy/16568-total-war-shogun-2-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20SHOGUN%202/Fix%20Repair/TWS2_Fix_Repair_Steam.rar
Total War THREE KINGDOMS по сети,https://online-fix.me/games/strategy/16569-total-war-three-kingdoms-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20THREE%20KINGDOMS/Fix%20Repair/TWTK_Fix_Repair_Steam.rar
Total War WARHAMMER по сети,https://online-fix.me/games/strategy/16592-total-war-warhammer-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20WARHAMMER/Fix%20Repair/TWW_Fix_Repair_Steam.rar
Total War: Rome Remastered  по сети,https://online-fix.me/games/strategy/16636-total-war-rome-remastered-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Total%20War%20Rome%20Remastered/Fix%20Repair/TWRR_Fix_Repair_Steam_Generic.rar
Toy Soldiers HD по сети,https://online-fix.me/games/strategy/16797-toy-soldiers-hd-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Toy%20Soldiers%20HD/Fix%20Repair/TSHD_Fix_Repair_Steam_Generic.rar
Tropico 6 по сети,https://online-fix.me/games/strategy/16303-tropico-6-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Tropico%206/Fix%20Repair/Tropico6_Fix_Repair_Steam_V3_Generic.rar
Turmoil по сети,https://online-fix.me/games/strategy/17221-turmoil-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Turmoil/Fix%20Repair/
Ultimate Zombie Defense по сети,https://online-fix.me/games/strategy/16784-ultimate-zombie-defense-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Ultimate%20Zombie%20Defense/Fix%20Repair/UZD_Fix_Repair_Steam_Generic.rar
Victoria 3 по сети,https://online-fix.me/games/strategy/17151-victoria-3-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Victoria%203/Fix%20Repair/Victoria3_Fix_Repair_Steam_V3_Generic.rar
War Mongrels по сети,https://online-fix.me/games/strategy/16792-war-mongrels-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/War%20Mongrels/Fix%20Repair/WM_Fix_Repair_Steam_Generic.rar
Wargame Red Dragon по сети,https://online-fix.me/games/strategy/16937-wargame-red-dragon-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Wargame%20Red%20Dragon/Fix%20Repair/WRD_Fix_Repair_Epic_Generic.rar
Wargroove по сети,https://online-fix.me/games/strategy/16582-wargroove-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Wargroove/Fix%20Repair/Wargroove_Fix_Repair_Steam_Generic.rar
Warhammer 40 000 Battlesector по сети,https://online-fix.me/games/strategy/17035-warhammer-40-000-battlesector-po-seti.html,strategy,"https://uploads.online-fix.me:2053/uploads/Warhammer%2040,000%20Battlesector/Fix%20Repair/W40000B_Fix_Repair_Steam.rar"
Warhammer 40000 Gladius - Relics of War по сети,https://online-fix.me/games/strategy/16443-warhammer-40000-gladius-relics-of-war-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Warhammer%2040000%20Gladius%20-%20Relics%20of%20War/Fix%20Repair/W40000GRoW_Fix_Repair_Steam_Generic.rar
Warpaint по сети,https://online-fix.me/games/strategy/16752-warpaint-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Warpaint/Fix%20Repair/Warpaint_Fix_Repair_Steam_Generic.rar
Wasteland 3 по сети,https://online-fix.me/games/strategy/16452-wasteland-3-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Wasteland%203/Fix%20Repair/W3_Fix_Repair_Steam_Generic.rar
Worbital по сети,https://online-fix.me/games/strategy/16517-worbital-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Worbital/Fix%20Repair/Worbital_Fix_Repair_Steam_Generic.rar
Worms Revolution по сети,https://online-fix.me/games/strategy/16445-worms-revolution-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Worms%20Revolution/Fix%20Repair/WR_Fix_Repair_Steam_Generic.rar
Worms Ultimate Mayhem по сети,https://online-fix.me/games/strategy/16384-worms-ultimate-mayhem-po-seti.html,strategy,None
XCOM 2 по сети,https://online-fix.me/games/strategy/16417-xcom-2-po-seti.html,strategy,None
Ymir по сети,https://online-fix.me/games/strategy/16851-ymir-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Ymir/Fix%20Repair/Ymir_Fix_Repair_Steam_Generic.rar
ZEPHON по сети,https://online-fix.me/games/strategy/17667-zephon-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/ZEPHON/Fix%20Repair/ZEPHON_Fix_Repair_Steam_Generic.rar
